date,model,per_category_iou,daily_mean_iou,daily_tornadobench,daily_weight,is_false_alarm,is_hard_hallucination,max_risk_status,daily_weighted_hallucination_loss,gt_overall_centroid_x,gt_overall_centroid_y,pred_overall_centroid_x,pred_overall_centroid_y,overall_centroid_distance,gt_hr_centroid_x,gt_hr_centroid_y,pred_hr_centroid_x,pred_hr_centroid_y,hr_centroid_distance,gt_had_actual_risk
20250322,anthropic_claude-3.7-sonnet:thinking_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9805652922815964}",0.7475706615351996,0.0,1,True,True,over,5.0,,,-118259.3707620632,758186.1232246172,,,,-132943.53125043053,757266.4380425861,,False
20250322,anthropic_claude-3.7-sonnet:thinking,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9323515248453855}",0.4915439406056732,0.0,1,True,True,over,15.0,,,245866.55690240045,1117400.778680357,,,,362446.2884165343,1378411.3859288874,,False
20250322,google_gemini-2.5-pro-preview-03-25_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9367572502681472}",0.6170946562835185,0.0,1,True,True,over,10.0,,,476543.7544249133,1076699.9577168948,,,,504772.0017562603,1048205.1438031849,,False
20250322,deepseek_deepseek-r1_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9677543096963452}",0.6209692887120432,0.0,1,True,True,over,10.0,,,5.48654118770306e-10,1409038.2787843226,,,,45430.18202590949,1344893.1152474028,,False
20250322,openai_gpt-4.1,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9939222808073406}",0.7492402851009176,0.0,1,True,True,over,5.0,,,4605.168254005239,679945.6802521291,,,,-47475.357713342295,655644.3610638316,,False
20250322,anthropic_claude-3.7-sonnet_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9214195948633667}",0.7401774493579208,0.0,1,True,True,over,5.0,,,408866.0032536923,1495118.776950773,,,,541250.329587082,1931567.9515008756,,False
20250322,openai_o4-mini-high,"{'2%': 0.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9969554099670234}",0.874619426245878,0.0,1,True,True,over,2.0,,,48437.152936050494,529566.4872308758,,,,48437.152936050494,529566.4872308758,,False
20250322,anthropic_claude-3.7-sonnet,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.982748622182069}",0.6228435777727586,0.0,1,True,True,over,10.0,,,80352.82517142085,696323.736616758,,,,61791.02511726092,659446.6313573278,,False
20250322,openai_gpt-4.1_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.98926478849573}",0.7486580985619662,0.0,1,True,True,over,5.0,,,-370563.6895874669,489775.4691358663,,,,-386797.22454165516,536247.502169221,,False
20250322,openai_o3,"{'2%': 1.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.910423293825345}",0.7388029117281681,0.0,1,True,True,over,10.0,,,236223.38661351398,854294.837470189,,,,47506.77318257799,781834.7697791529,,False
20250322,openai_o3_soundings_0,"{'2%': 1.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9821599702093625}",0.7477699962761704,0.0,1,True,True,over,10.0,,,173211.79594595017,772628.8865727935,,,,128909.57250306054,715686.4767443262,,False
20250323,SPC,"{'2%': 0.12552323321456796, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9816809730245971}",0.7634005257798957,0.06276161660728398,2,False,False,over,0.0,409484.22202938335,904271.4382870523,471646.5167137519,994977.4411065321,109962.40188316072,409484.22202938335,904271.4382870523,440749.6162595201,886620.4921985033,35903.77103016801,True
20250323,google_gemini-2.5-pro-preview-03-25_soundings_0,"{'2%': 0.008280446445100436, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9488141637052782}",0.6196368262687973,0.0027601488150334787,2,False,False,over,0.0,409484.22202938335,904271.4382870523,644582.8732481835,1064948.2774961963,284760.2894772025,409484.22202938335,904271.4382870523,626392.6818041264,1074524.2298859356,275744.97813933814,True
20250323,anthropic_claude-3.7-sonnet:thinking,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8392529184973379}",0.47990661481216723,0.0,2,False,False,over,0.0,409484.22202938335,904271.4382870523,987043.8457700255,1139134.8855098519,623486.9347603114,409484.22202938335,904271.4382870523,813178.5661830447,1189253.7755181447,494149.83156462864,True
20250323,anthropic_claude-3.7-sonnet:thinking_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8415701863940842}",0.4801962732992605,0.0,2,False,False,over,0.0,409484.22202938335,904271.4382870523,633667.5987239687,1407525.1741566577,550928.7694910304,409484.22202938335,904271.4382870523,511148.7892993349,1207679.6351181802,319987.84061664424,True
20250323,openai_o4-mini-high_soundings_0,"{'2%': 0.0016466498089845014, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9000438896886429}",0.6127113174372034,0.0005488832696615005,2,False,False,over,0.0,409484.22202938335,904271.4382870523,648202.4135998527,1553400.3638206506,691631.9374863188,409484.22202938335,904271.4382870523,646205.8911388861,1590699.2875159741,726099.4014754676,True
20250323,deepseek_deepseek-r1,"{'2%': 0.0716564542253075, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9509650488303033}",0.6278276878819513,0.02388548474176917,2,False,False,over,0.0,409484.22202938335,904271.4382870523,133068.08522423435,1076519.57167906,325692.03266784677,409484.22202938335,904271.4382870523,-152701.36531659443,1101110.4254635468,595649.4115603659,True
20250323,openai_gpt-4.1,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9639859991789844}",0.620498249897373,0.0,2,False,False,over,0.0,409484.22202938335,904271.4382870523,349840.59172751056,925763.0139960733,63397.55880192121,409484.22202938335,904271.4382870523,365950.58714193385,884860.6789223031,47665.02853906582,True
20250323,openai_o4-mini-high,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9740165394930317}",0.746752067436629,0.0,2,False,True,over,5.0,409484.22202938335,904271.4382870523,1147834.793039259,1729345.2273942435,1107207.4436086074,409484.22202938335,904271.4382870523,1105093.1157823827,1711370.0038715596,1065495.1091566966,True
20250323,anthropic_claude-3.7-sonnet_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8856405249818259}",0.6107050656227282,0.0,2,False,True,over,10.0,409484.22202938335,904271.4382870523,1396652.4416674655,1507984.6520190127,1157139.031533373,409484.22202938335,904271.4382870523,1033322.8043114808,1395229.9790379922,793860.7343105148,True
20250323,google_gemini-2.5-pro-preview-03-25,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8757119230102128}",0.6094639903762766,0.0,2,False,False,over,0.0,409484.22202938335,904271.4382870523,815647.1787125011,1157317.7181305124,478540.2460861436,409484.22202938335,904271.4382870523,787733.8100841565,1225672.014091894,496357.81548323523,True
20250323,openai_o3_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9509239607360279}",0.6188654950920035,0.0,2,False,False,over,0.0,409484.22202938335,904271.4382870523,290209.5663561978,957013.3679265835,130415.3159259227,409484.22202938335,904271.4382870523,328245.97461345803,1003922.7187890557,128569.16640042454,True
20250323,openai_o3,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8164714195109019}",0.6020589274388628,0.0,2,False,False,over,0.0,409484.22202938335,904271.4382870523,488484.1854604166,1337255.7707639816,440132.2828339187,409484.22202938335,904271.4382870523,471960.52861298755,1473290.8482447118,572438.9729856724,True
20250323,anthropic_claude-3.7-sonnet,"{'2%': 0.0450170483115306, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.934959349885193}",0.6224970497745904,0.015005682770510198,2,False,False,over,0.0,409484.22202938335,904271.4382870523,661959.3410945642,751111.2350674951,295299.3965405844,409484.22202938335,904271.4382870523,561965.8296796966,672853.005766629,277137.3875568466,True
20250323,openai_gpt-4.1_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9510830951745525}",0.618885386896819,0.0,2,False,False,over,0.0,409484.22202938335,904271.4382870523,251443.54031334634,1078278.588245561,235064.55563090043,409484.22202938335,904271.4382870523,429831.7086311391,1031326.9047620515,128674.441021472,True
20250324,SPC,"{'2%': 0.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9907055626971539}",0.8738381953371442,0.0,1,True,True,over,2.0,,,737995.8973080711,600587.6439796151,,,,737995.8973080711,600587.6439796151,,False
20250324,openai_o4-mini-high,"{'2%': 1.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.989192618315539}",0.7486490772894423,0.0,1,True,True,over,10.0,,,6.215983487619339e-10,557213.0451433737,,,,-1.9304927259038287e-12,556833.1705147169,,False
20250324,google_gemini-2.5-pro-preview-03-25,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9715950820575491}",0.6214493852571936,0.0,1,True,True,over,10.0,,,786562.0245076373,753361.2528325696,,,,786864.5202492287,748396.4368634679,,False
20250324,anthropic_claude-3.7-sonnet_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 0.0, '30%': 0.0, '45%': 1.0, '60%': 1.0, '0%': 0.937488769229105}",0.3671860961536381,0.0,1,True,True,over,30.0,,,559000.3618737545,369244.31851216016,,,,198291.07491339007,196212.21805911642,,False
20250324,openai_o3_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8692485984725484}",0.6086560748090686,0.0,1,True,True,over,10.0,,,531763.3858585054,995250.1180160049,,,,471742.60271676624,777063.396111848,,False
20250324,openai_o3,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9327776725488385}",0.6165972090686048,0.0,1,True,True,over,10.0,,,407921.8381954378,702942.8089992249,,,,364646.7633140918,632282.2300762251,,False
20250324,openai_gpt-4.1_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9758284612177522}",0.621978557652219,0.0,1,True,True,over,10.0,,,233170.30658542275,623062.4873961684,,,,235724.6197669005,536085.3379927686,,False
20250324,anthropic_claude-3.7-sonnet,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9498300826151028}",0.6187287603268878,0.0,1,True,True,over,10.0,,,604192.2134716804,346373.79094099446,,,,408301.6124050882,377849.66164388764,,False
20250324,anthropic_claude-3.7-sonnet:thinking,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9438277138441673}",0.6179784642305209,0.0,1,True,True,over,10.0,,,907096.2527357773,280541.4592717363,,,,-24327.05373972535,500996.5558750282,,False
20250324,google_gemini-2.5-pro-preview-03-25_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9659816000894618}",0.6207477000111827,0.0,1,True,True,over,10.0,,,763433.8901835196,809504.5828219816,,,,697068.1100461701,786811.9231667264,,False
20250324,openai_o4-mini-high_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9879615363318361}",0.7484951920414795,0.0,1,True,True,over,5.0,,,188340.32110189387,722453.6992414116,,,,119291.76501813515,645072.6854559031,,False
20250324,google_gemini-2.5-flash-preview:thinking_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9287338806684429}",0.6160917350835553,0.0,1,True,True,over,10.0,,,842833.57711394,985540.2306877202,,,,803640.6685498235,861968.0915511963,,False
20250324,anthropic_claude-3.7-sonnet:thinking_soundings_0,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250324,openai_gpt-4.1,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9859815593031882}",0.6232476949128986,0.0,1,True,True,over,10.0,,,137621.4595814341,597942.398973995,,,,175174.2927439292,545577.5886253477,,False
20250325,SPC,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250325,anthropic_claude-3.7-sonnet_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9316560893155388}",0.6164570111644423,0.0,1,True,True,over,10.0,,,885590.7132448748,626416.1035425147,,,,1138960.5717516334,673518.5914751531,,False
20250325,openai_o4-mini-high,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9365436694398578}",0.6170679586799822,0.0,1,True,True,over,10.0,,,479289.79010597954,578114.6524379026,,,,529282.7286768238,623578.8262755139,,False
20250325,openai_gpt-4.1_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9712720645078999}",0.6214090080634875,0.0,1,True,True,over,10.0,,,299311.8114754288,647084.8807507573,,,,346953.8742558316,513393.8199391466,,False
20250325,anthropic_claude-3.7-sonnet,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9613650680340041}",0.7451706335042505,0.0,1,True,True,over,5.0,,,998032.2139068337,914081.6322931305,,,,1213861.6125073084,678721.8434289163,,False
20250325,openai_o3,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.911326489179925}",0.6139158111474906,0.0,1,True,True,over,10.0,,,394271.4652739767,665132.7679472843,,,,125104.55830784516,546289.3124576288,,False
20250325,openai_o3_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8627518254714625}",0.6078439781839329,0.0,1,True,True,over,10.0,,,447170.1333450127,1087507.3650315928,,,,507636.7384686506,813023.5780062777,,False
20250325,google_gemini-2.5-flash-preview:thinking_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.91066508590443}",0.6138331357380538,0.0,1,True,True,over,10.0,,,1534069.15901744,1120595.9923845504,,,,1702155.1196407126,1434085.1560119023,,False
20250325,anthropic_claude-3.7-sonnet:thinking_soundings_0,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250325,openai_o4-mini-high_soundings_0,"{'2%': 1.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9908703583455811}",0.7488587947931976,0.0,1,True,True,over,10.0,,,1515711.716639169,1270685.688043045,,,,1603862.918882346,1306963.6595907507,,False
20250325,google_gemini-2.5-pro-preview-03-25_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8995747487197975}",0.6124468435899747,0.0,1,True,True,over,10.0,,,1186255.5818137769,1111965.1917602029,,,,1609415.0394777954,1281877.8569792395,,False
20250325,anthropic_claude-3.7-sonnet:thinking,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.990664317584372}",0.7488330396980465,0.0,1,True,True,over,5.0,,,1061017.5382995356,522428.07821656426,,,,561728.9357630896,461600.38587474095,,False
20250325,openai_gpt-4.1,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9628588746869733}",0.6203573593358717,0.0,1,True,True,over,10.0,,,222944.94188518246,777500.6413697078,,,,283769.4367671806,768763.3565939249,,False
20250326,SPC,"{'2%': 0.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",0.875,0.0,1,True,True,over,2.0,,,-2264734.9180793036,2597618.0840660543,,,,-2264734.9180793036,2597618.0840660543,,False
20250326,openai_gpt-4.1_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9684780182615599}",0.621059752282695,0.0,1,True,True,over,10.0,,,-76519.80837138659,874842.1549952289,,,,-30799.393761496714,930785.2463442441,,False
20250326,anthropic_claude-3.7-sonnet,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250326,openai_o3_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8479302626918734}",0.6059912828364842,0.0,1,True,True,over,10.0,,,301908.2630416265,664537.8973810644,,,,233594.77273428405,602928.5992047886,,False
20250326,openai_o3,"{'2%': 1.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.880753983654479}",0.7350942479568099,0.0,1,True,True,over,10.0,,,471803.8034678856,876077.3474777363,,,,522091.27257136366,800748.8210023534,,False
20250326,google_gemini-2.5-pro-preview-03-25,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9221725292154054}",0.6152715661519257,0.0,1,True,True,over,10.0,,,547760.7632877289,1163984.3589705091,,,,509698.21236363146,1100445.9244611799,,False
20250326,anthropic_claude-3.7-sonnet_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9631225038294888}",0.6203903129786861,0.0,1,True,True,over,10.0,,,-143436.6307407722,942193.2041598115,,,,-138358.19445989866,902677.4423025349,,False
20250326,openai_o4-mini-high,"{'2%': 1.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9442428325399321}",0.7430303540674915,0.0,1,True,True,over,10.0,,,94534.51963448418,846952.0650875459,,,,94602.56893091455,837726.560352477,,False
20250326,openai_gpt-4.1,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.937734150894437}",0.6172167688618047,0.0,1,True,True,over,10.0,,,-125300.15748051755,639259.188241951,,,,-69309.64912838598,584832.3510621752,,False
20250326,deepseek_deepseek-r1,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9817894761502045}",0.6227236845187756,0.0,1,True,True,over,10.0,,,-183341.46605371835,1235874.391548754,,,,-142192.46714134447,1226520.4317439203,,False
20250326,openai_o4-mini-high_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8890065752155866}",0.6111258219019483,0.0,1,True,True,over,10.0,,,240396.99279546758,627988.5597368471,,,,-3.860439204564839e-12,556143.3851230035,,False
20250326,anthropic_claude-3.7-sonnet:thinking_soundings_0,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250326,anthropic_claude-3.7-sonnet:thinking,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250326,google_gemini-2.5-pro-preview-03-25_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.939672486269543}",0.617459060783693,0.0,1,True,True,over,10.0,,,383636.1366103855,1076712.4902862697,,,,248816.89140309225,1130927.126335353,,False
20250327,SPC,"{'2%': 0.11113127283597257, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9914966298445184}",0.8878284878350614,0.11113127283597257,2,False,False,match,0.0,-295665.39658948686,147549.80444305314,-198427.73797540806,715241.426877907,575959.1482348941,-295665.39658948686,147549.80444305314,-198427.73797540806,715241.426877907,575959.1482348941,True
20250327,openai_o3,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.961299257369411}",0.6201624071711764,0.0,2,False,True,over,10.0,-295665.39658948686,147549.80444305314,88097.93627343893,978288.4338112053,915096.1512182952,-295665.39658948686,147549.80444305314,-297297.54444200563,1144905.8883276717,997357.4193679388,True
20250327,openai_o3_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9648909090918184}",0.4956113636364773,0.0,2,False,True,over,15.0,-295665.39658948686,147549.80444305314,140971.23932981165,766238.612824394,757249.8883745349,-295665.39658948686,147549.80444305314,-94523.32187414126,844923.7818443833,725802.0381463148,True
20250327,openai_gpt-4.1_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9754072204250249}",0.6219259025531281,0.0,2,False,True,over,10.0,-295665.39658948686,147549.80444305314,2244.5454084800554,770329.9956164347,690366.207211206,-295665.39658948686,147549.80444305314,26871.434247039124,769981.8514142378,701036.1334074078,True
20250327,anthropic_claude-3.7-sonnet,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9433646963770295}",0.6179205870471287,0.0,2,False,True,over,10.0,-295665.39658948686,147549.80444305314,79691.22465222866,841327.7050752828,788809.4627447496,-295665.39658948686,147549.80444305314,9707.965089678512,756649.4387897268,681362.7921925925,True
20250327,openai_o4-mini-high,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9299035312471913}",0.7412379414058989,0.0,2,False,True,over,5.0,-295665.39658948686,147549.80444305314,-226940.3823906927,1069554.9410746049,924562.9235220234,-295665.39658948686,147549.80444305314,-402806.38106362027,1117061.888210684,975414.2049024815,True
20250327,anthropic_claude-3.7-sonnet_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9892423533461535}",0.6236552941682691,0.0,2,False,True,over,10.0,-295665.39658948686,147549.80444305314,154805.72133320873,533423.4448936189,593146.4359473936,-295665.39658948686,147549.80444305314,28133.621318995643,516402.60786041664,490813.80847256735,True
20250327,google_gemini-2.5-pro-preview-03-25,"{'2%': 0.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9809617380542882}",0.8726202172567861,0.0,2,False,True,match,2.0,-295665.39658948686,147549.80444305314,260903.8843244505,801015.8874078139,858363.1434552423,-295665.39658948686,147549.80444305314,260903.8843244505,801015.8874078139,858363.1434552423,True
20250327,openai_gpt-4.1,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.980977454360286}",0.6226221817950357,0.0,2,False,True,over,10.0,-295665.39658948686,147549.80444305314,299935.8687622004,1066134.9483758195,1094778.3035585387,-295665.39658948686,147549.80444305314,156819.0363467031,1139532.873830237,1090308.4756161459,True
20250327,google_gemini-2.5-pro-preview-03-25_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9125924257136036}",0.6140740532142004,0.0,2,False,True,over,10.0,-295665.39658948686,147549.80444305314,329197.1889230515,1164845.4797652652,1193877.6075472268,-295665.39658948686,147549.80444305314,141772.24283351394,1128154.3248938862,1073748.999493166,True
20250327,anthropic_claude-3.7-sonnet:thinking,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9411051394748949}",0.6176381424343619,0.0,2,False,True,over,10.0,-295665.39658948686,147549.80444305314,200018.65404751184,749160.997336999,779511.8379288279,-295665.39658948686,147549.80444305314,189528.37783680664,621276.6017243157,678107.7179950066,True
